current pwr_bound is 1e-11
cfgFile=sz.config
[SZ] Reading SZ configuration file (sz.config) ...
point count: 55692
pwrLength=1741
pwrErrBoundBytes_size=3482
pw_relBoundRatio=0.000000
hit: 2103
miss: 53587
length of statenum:65536
nodecount=2953
treeByteSize=26578
enCodeSize=15780
-------insight of tdps
dataLength=55692
exactDataNum=53589
realPrecision=0.000000
medianValue=0.000000
reqLength=49
quantization_intervals=20000
pwrErrBoundBytes_size=3482
radExpo=0
-----------------------
timecost, 0.012239, seconds
done
input file size: 445536
output file size: 174307
sz compression ratio, 2.56 
timecost, 0.006952, second
done
Max absolute error = 9.9797947683555321419E-12
Max relative error = 7.6039890331804119952E-12
Max pw_relative err = 9.9658314781300132689E-12
../model_comparison/inputdata/original/bump.dat, ../model_comparison/inputdata/original/bump.dat.sz.out, 55692
size of double: 8
0.878264, 0.878264, -0.000000
0.877647, 0.877647, -0.000000
0.878264, 0.878264, -0.000000
0.877647, 0.877647, -0.000000
0.877647, 0.877647, -0.000000
0.877647, 0.877647, -0.000000
0.876108, 0.876108, -0.000000
0.876108, 0.876108, -0.000000
0.876108, 0.876108, -0.000000
0.878142, 0.878142, -0.000000
0.878142, 0.878142, -0.000000
0.878142, 0.878142, -0.000000
0.878108, 0.878108, -0.000000
0.878108, 0.878108, -0.000000
0.878108, 0.878108, -0.000000
0.878462, 0.878462, -0.000000
0.878462, 0.878462, -0.000000
0.878462, 0.878462, -0.000000
0.878907, 0.878907, -0.000000
0.878907, 0.878907, -0.000000
0.878907, 0.878907, -0.000000
0.879378, 0.879378, -0.000000
0.879378, 0.879378, -0.000000
0.879378, 0.879378, -0.000000
0.879893, 0.879893, -0.000000
0.879893, 0.879893, -0.000000
0.879893, 0.879893, -0.000000
0.880489, 0.880489, -0.000000
0.880489, 0.880489, -0.000000
0.880489, 0.880489, -0.000000
0.881238, 0.881238, -0.000000
0.881238, 0.881238, -0.000000
0.881238, 0.881238, -0.000000
0.882170, 0.882170, -0.000000
0.882170, 0.882170, -0.000000
0.882170, 0.882170, -0.000000
0.883345, 0.883345, -0.000000
0.883345, 0.883345, -0.000000
0.883345, 0.883345, -0.000000
0.884758, 0.884758, -0.000000
0.884758, 0.884758, -0.000000
0.884758, 0.884758, -0.000000
0.886264, 0.886264, -0.000000
0.886264, 0.886264, -0.000000
0.886264, 0.886264, -0.000000
0.887784, 0.887784, -0.000000
0.887784, 0.887784, -0.000000
0.887784, 0.887784, -0.000000
0.889306, 0.889306, -0.000000
0.889306, 0.889306, -0.000000
0.889306, 0.889306, -0.000000
0.890908, 0.890908, -0.000000
0.890908, 0.890908, -0.000000
0.890908, 0.890908, -0.000000
0.893410, 0.893410, -0.000000
0.893410, 0.893410, -0.000000
0.893410, 0.893410, -0.000000
0.897265, 0.897265, -0.000000
0.897265, 0.897265, -0.000000
0.897265, 0.897265, -0.000000
0.902269, 0.902269, -0.000000
0.902269, 0.902269, -0.000000
0.902269, 0.902269, -0.000000
0.907751, 0.907751, -0.000000
0.907751, 0.907751, -0.000000
0.907751, 0.907751, -0.000000
0.913092, 0.913092, -0.000000
0.913092, 0.913092, -0.000000
0.913092, 0.913092, -0.000000
0.919233, 0.919233, -0.000000
0.919233, 0.919233, -0.000000
0.919233, 0.919233, -0.000000
0.928425, 0.928425, -0.000000
0.928425, 0.928425, -0.000000
0.928425, 0.928425, -0.000000
0.941154, 0.941154, -0.000000
0.941154, 0.941154, -0.000000
0.941154, 0.941154, -0.000000
0.955785, 0.955785, -0.000000
0.955785, 0.955785, -0.000000
0.955785, 0.955785, -0.000000
0.972430, 0.972430, -0.000000
0.972430, 0.972430, -0.000000
0.972430, 0.972430, -0.000000
0.992474, 0.992474, -0.000000
0.992474, 0.992474, -0.000000
0.992474, 0.992474, -0.000000
1.014292, 1.014292, -0.000000
1.014292, 1.014292, -0.000000
1.014292, 1.014292, -0.000000
1.028987, 1.028987, -0.000000
1.028987, 1.028987, -0.000000
1.028987, 1.028987, -0.000000
1.033146, 1.033146, -0.000000
1.033146, 1.033146, -0.000000
1.033146, 1.033146, -0.000000
1.028845, 1.028845, -0.000000
1.028845, 1.028845, -0.000000
1.028845, 1.028845, -0.000000
1.017315, 1.017315, -0.000000
1.017315, 1.017315, -0.000000
1.017315, 1.017315, -0.000000
0.994072, 0.994072, -0.000000
0.994072, 0.994072, -0.000000
0.994072, 0.994072, -0.000000
0.945851, 0.945851, -0.000000
0.945851, 0.945851, -0.000000
0.945851, 0.945851, -0.000000
0.891370, 0.891370, -0.000000
0.891370, 0.891370, -0.000000
0.891370, 0.891370, -0.000000
0.850339, 0.850339, -0.000000
0.850339, 0.850339, -0.000000
0.850339, 0.850339, -0.000000
0.814785, 0.814785, -0.000000
0.814785, 0.814785, -0.000000
0.814785, 0.814785, -0.000000
0.783797, 0.783797, -0.000000
0.783797, 0.783797, -0.000000
0.783797, 0.783797, -0.000000
0.756466, 0.756466, -0.000000
0.756466, 0.756466, -0.000000
0.756466, 0.756466, -0.000000
0.732139, 0.732139, -0.000000
0.732139, 0.732139, -0.000000
0.732139, 0.732139, -0.000000
0.710324, 0.710324, -0.000000
0.710324, 0.710324, -0.000000
0.710324, 0.710324, -0.000000
0.690647, 0.690647, -0.000000
0.690647, 0.690647, -0.000000
0.690647, 0.690647, -0.000000
0.672817, 0.672817, -0.000000
0.672817, 0.672817, -0.000000
0.672817, 0.672817, -0.000000
0.656599, 0.656599, -0.000000
0.656599, 0.656599, -0.000000
0.656599, 0.656599, -0.000000
0.641790, 0.641790, -0.000000
0.641790, 0.641790, -0.000000
0.641790, 0.641790, -0.000000
0.628241, 0.628241, -0.000000
0.628241, 0.628241, -0.000000
0.628241, 0.628241, -0.000000
0.615806, 0.615806, -0.000000
0.615806, 0.615806, -0.000000
0.615806, 0.615806, -0.000000
0.604377, 0.604377, -0.000000
0.604377, 0.604377, -0.000000
0.604377, 0.604377, -0.000000
0.593841, 0.593841, -0.000000
0.593841, 0.593841, -0.000000
0.593841, 0.593841, -0.000000
0.584121, 0.584121, -0.000000
0.584121, 0.584121, -0.000000
0.584121, 0.584121, -0.000000
0.575142, 0.575142, -0.000000
0.575142, 0.575142, -0.000000
0.575142, 0.575142, -0.000000
0.566828, 0.566828, -0.000000
0.566828, 0.566828, -0.000000
0.566828, 0.566828, -0.000000
0.559127, 0.559127, -0.000000
0.559127, 0.559127, -0.000000
0.559127, 0.559127, -0.000000
0.551982, 0.551982, -0.000000
0.551982, 0.551982, -0.000000
0.551982, 0.551982, -0.000000
0.545354, 0.545354, -0.000000
0.545354, 0.545354, -0.000000
0.545354, 0.545354, -0.000000
0.539183, 0.539183, -0.000000
0.539183, 0.539183, -0.000000
0.539183, 0.539183, -0.000000
0.533445, 0.533445, -0.000000
0.533445, 0.533445, -0.000000
0.533445, 0.533445, -0.000000
0.528072, 0.528072, -0.000000
0.528072, 0.528072, -0.000000
0.528072, 0.528072, -0.000000
0.523165, 0.523165, -0.000000
0.523165, 0.523165, -0.000000
0.523165, 0.523165, -0.000000
0.518782, 0.518782, -0.000000
0.518782, 0.518782, -0.000000
0.518782, 0.518782, -0.000000
0.516349, 0.516349, -0.000000
0.516349, 0.516349, -0.000000
0.516349, 0.516349, -0.000000
0.517702, 0.517702, -0.000000
0.517702, 0.517702, -0.000000
0.517702, 0.517702, -0.000000
0.531669, 0.531669, -0.000000
0.531669, 0.531669, -0.000000
0.531669, 0.531669, -0.000000
0.574154, 0.574154, -0.000000
0.574154, 0.574154, -0.000000
0.574154, 0.574154, -0.000000
0.619296, 0.619296, -0.000000
0.619296, 0.619296, -0.000000
0.619296, 0.619296, -0.000000
0.653784, 0.653784, -0.000000
0.653784, 0.653784, -0.000000
0.653784, 0.653784, -0.000000
0.677486, 0.677486, -0.000000
0.677486, 0.677486, -0.000000
0.677486, 0.677486, -0.000000
0.693901, 0.693901, -0.000000
0.693901, 0.693901, -0.000000
